State_UT,District,Households_Surveyed,Women_Interviewed_15_49yrs,Men_Interviewed_15_54yrs,Sex_Ratio_per_1000_males,Children_Under5_Stunted_pct,Children_Under5_Wasted_pct,Children_Under5_Underweight_pct,Children_Under5_Overweight_pct,Anaemia_Children_6_59months_pct,Anaemia_Women_15_49yrs_pct,Anaemia_Men_15_49yrs_pct,Institutional_Births_pct,Skilled_Birth_Attendant_pct,Full_Immunisation_12_23months_pct,Contraceptive_Prevalence_Rate_pct,Unmet_Need_Family_Planning_pct,Total_Fertility_Rate,Women_BMI_Below_Normal_pct,Men_BMI_Below_Normal_pct,Women_Hypertension_pct,Men_Hypertension_pct,Women_Diabetes_pct,Men_Diabetes_pct,Households_Improved_Drinking_Water_pct,Households_Improved_Sanitation_pct,Households_Electricity_pct,Women_Secondary_Education_pct,Child_Marriage_Women_pct
Tamil Nadu,Tirunelveli,22971,17628,11124,988,23.3,6.6,25.5,4.9,61.0,44.1,14.8,94.0,98.1,94.5,62.6,11.2,1.7,16.4,10.3,25.9,18.1,12.4,14.4,98.4,85.9,99.6,73.9,16.2
Tamil Nadu,Tirupathur,26711,27533,11436,986,23.0,14.9,23.8,3.4,43.3,42.4,23.0,99.1,98.8,89.1,64.0,9.8,1.7,17.4,12.3,30.8,26.2,13.5,11.8,97.2,89.4,99.6,81.4,8.8
Tamil Nadu,Tiruppur,29913,22044,10094,1011,32.3,9.8,29.8,5.5,62.5,40.1,14.8,100.0,95.7,82.0,63.0,8.3,1.6,15.5,11.8,25.9,25.4,11.9,12.6,85.2,86.4,100.0,71.3,12.4
Tamil Nadu,Tiruvallur,29226,29230,11492,999,23.5,13.3,23.2,3.4,53.9,41.4,17.4,100.0,98.1,84.1,64.5,6.8,1.7,15.6,16.4,28.5,23.5,12.4,12.2,93.1,89.2,99.9,80.0,18.0
Telangana,Adilabad,28774,34199,10760,964,36.8,20.4,27.8,3.2,61.1,57.8,18.5,89.0,96.2,85.4,69.6,9.7,1.5,21.0,15.2,20.6,20.5,6.0,10.6,94.1,88.4,100.0,59.9,26.4
Telangana,Bhadradri Kothagudem,22231,28581,10995,963,33.4,20.6,27.4,4.2,64.1,60.1,19.3,91.2,94.7,84.7,70.5,9.7,1.5,19.7,17.2,23.1,18.5,9.1,12.9,81.7,71.3,100.0,66.1,27.2
Telangana,Hyderabad,23563,21941,9995,964,35.7,15.5,27.0,3.2,47.9,58.0,19.7,93.2,100.0,69.9,63.0,7.3,1.5,18.2,16.1,21.0,18.4,12.9,15.8,90.9,80.7,100.0,50.4,20.7
Telangana,Jagtial,22253,22727,12454,961,30.1,15.1,25.9,3.2,56.8,59.0,18.6,97.3,97.3,85.6,72.9,6.8,1.6,23.3,14.4,13.6,20.4,9.8,5.8,98.0,81.0,99.3,60.2,14.0
Telangana,Jangaon,26761,23237,7910,958,27.9,12.2,35.0,4.7,63.9,57.5,19.7,89.1,94.0,75.5,56.9,11.1,1.7,21.6,17.2,23.7,22.8,8.3,14.7,90.3,88.1,98.4,54.6,26.3
Telangana,Jayashankar Bhupalpally,23807,22123,12662,998,34.8,13.2,27.3,4.7,52.4,51.4,17.1,100.0,100.0,87.0,69.9,7.8,1.5,18.8,17.1,21.7,20.2,12.8,12.1,98.7,87.8,98.2,57.3,23.7
Telangana,Jogulamba Gadwal,29990,29397,8208,979,30.6,15.9,26.1,4.7,52.4,56.3,19.6,93.8,89.8,88.0,69.7,7.6,1.6,19.1,11.8,19.4,24.4,10.1,9.9,84.8,82.4,98.6,55.2,10.8
Telangana,Kamareddy,22693,25819,8929,972,26.4,14.2,27.3,3.2,68.0,52.8,17.0,90.9,99.2,67.8,62.2,11.9,1.7,18.6,20.3,22.7,18.9,8.9,8.7,97.5,90.0,100.0,71.7,20.1
Telangana,Karimnagar,25424,22999,11385,976,34.5,14.5,29.7,3.4,62.0,51.7,13.5,95.9,99.0,84.6,62.8,6.7,1.7,18.4,14.7,27.5,18.2,13.1,11.1,79.0,84.7,100.0,59.1,12.7
Telangana,Khammam,26059,28788,11792,939,25.8,12.9,32.8,2.8,52.6,49.1,19.9,95.2,92.3,81.0,73.6,7.1,1.8,19.4,14.7,19.9,23.0,11.2,6.6,86.1,100.0,99.6,67.4,31.2
Telangana,Komaram Bheem Asifabad,23816,24885,10528,962,28.7,15.5,26.1,3.5,52.2,51.0,18.3,90.2,93.0,79.7,68.0,10.9,1.8,22.0,17.3,23.5,21.5,10.1,13.4,97.3,95.3,99.0,66.4,32.4
Telangana,Mahabubabad,30606,22657,9914,945,33.7,14.3,21.5,3.7,53.4,47.6,15.8,95.3,100.0,81.3,67.1,11.4,1.8,19.6,15.0,23.7,19.5,7.9,11.3,99.9,92.0,98.5,51.3,11.2
Telangana,Mahabubnagar,27105,30104,9643,951,23.5,19.5,27.7,2.6,56.8,51.4,20.1,91.4,87.4,79.2,59.2,9.4,1.9,16.5,15.5,21.4,21.8,10.9,8.7,89.6,62.7,99.2,59.6,16.1
Telangana,Mancherial,26151,22367,13158,997,30.7,11.0,25.7,4.5,58.3,45.6,14.5,94.6,98.4,68.1,68.2,11.7,1.6,19.0,16.3,15.6,27.3,8.3,9.1,88.5,96.6,100.0,63.0,30.0
Telangana,Medak,26788,19056,9563,992,36.1,18.9,32.1,5.0,69.2,54.1,17.0,86.5,100.0,77.5,71.7,7.5,1.6,15.9,12.0,21.4,19.4,10.7,10.9,93.8,84.0,98.3,57.3,37.3
Telangana,Medchal-Malkajgiri,22850,27463,9285,955,37.4,18.1,24.4,5.4,57.8,61.2,16.1,84.4,89.4,55.0,76.6,9.4,1.7,19.4,15.5,23.9,24.6,8.9,9.2,95.0,91.6,99.1,79.4,19.9
Telangana,Mulugu,23294,29839,7898,977,26.7,13.8,38.5,3.2,54.0,60.9,16.4,91.2,97.3,88.5,72.1,7.5,1.8,16.6,13.5,25.6,19.4,10.1,11.3,83.6,92.8,99.6,46.1,24.9
Telangana,Nagarkurnool,34064,27309,11162,989,31.4,15.2,32.8,2.3,66.3,57.6,22.4,97.5,95.0,70.7,63.2,12.2,1.6,16.1,8.0,21.4,20.1,9.0,12.1,95.3,92.9,99.4,47.6,20.6
Telangana,Nalgonda,20732,29558,11629,987,31.7,7.9,27.8,3.5,64.4,55.2,14.9,95.7,91.8,71.3,61.8,10.1,1.8,19.4,16.6,23.4,21.3,10.9,6.2,90.7,78.7,100.0,60.8,23.2
Telangana,Narayanpet,24170,25851,11412,956,26.7,12.7,30.1,2.9,60.2,44.2,17.8,100.0,96.8,82.3,75.9,4.3,1.8,16.8,17.1,24.6,18.4,11.5,10.2,97.3,78.8,98.9,58.1,30.4
Telangana,Nirmal,24570,23512,11730,969,33.5,15.6,26.9,3.2,58.1,56.2,18.6,94.1,88.9,86.3,66.9,11.0,1.8,12.8,14.1,21.4,23.2,5.4,11.1,93.1,81.4,99.1,57.0,17.9
Telangana,Nizamabad,24472,27101,11950,975,26.4,20.3,33.8,2.0,54.2,56.2,19.8,88.0,99.6,87.6,68.4,11.7,1.6,19.3,18.9,25.3,18.5,10.8,9.7,93.0,89.3,97.6,61.0,24.9
Telangana,Peddapalli,25545,29582,13268,960,30.9,19.2,31.4,3.7,53.2,58.4,19.8,99.1,95.2,66.5,57.5,10.5,1.7,19.3,15.3,21.5,20.7,7.8,11.0,86.5,83.4,98.7,60.2,29.5
Telangana,Rajanna Sircilla,20324,23374,11558,983,32.1,16.0,33.3,3.6,62.9,58.1,18.1,97.6,95.4,80.2,63.6,9.3,1.8,20.7,15.9,23.8,24.8,9.2,8.8,97.8,82.3,98.3,47.6,27.0
Telangana,Rangareddy,18206,25867,11977,956,27.4,14.6,24.6,3.1,59.3,52.5,18.4,88.1,99.5,85.1,70.0,11.6,1.8,16.9,10.3,31.4,20.6,11.6,8.5,96.0,99.0,98.9,53.9,22.0
Telangana,Sangareddy,25445,32538,10492,968,28.9,16.6,32.0,2.2,58.4,67.2,15.7,93.7,100.0,89.8,63.4,9.4,1.7,15.8,14.8,21.2,21.3,8.0,8.4,89.8,98.0,99.1,59.3,28.3
Telangana,Siddipet,27278,22133,11464,965,27.0,16.5,30.4,3.5,55.5,51.8,19.7,96.5,94.5,83.3,65.8,9.2,1.8,18.1,21.7,22.9,22.9,10.4,10.5,97.8,84.0,100.0,59.3,16.3
Telangana,Suryapet,23037,30328,9667,972,28.7,10.7,43.1,2.2,58.0,60.7,21.6,97.4,93.7,91.8,70.6,9.4,1.5,17.1,12.7,25.7,24.9,7.7,10.7,89.1,85.8,99.1,69.6,17.8
Telangana,Vikarabad,32104,22513,12699,971,28.1,14.0,36.8,4.2,63.7,59.1,21.4,91.2,94.2,73.1,64.9,10.4,1.5,21.9,12.1,23.5,17.3,9.7,12.5,88.7,89.9,98.0,48.7,26.9
Telangana,Wanaparthy,26133,27977,9620,974,24.7,11.6,29.1,3.2,51.4,46.5,16.9,94.8,95.0,77.0,67.0,11.1,1.7,17.6,17.3,19.1,20.3,9.1,8.5,87.5,71.5,100.0,54.5,34.1
Telangana,Warangal Rural,18450,23150,9473,984,32.6,17.0,32.9,3.2,55.6,47.0,20.3,98.3,100.0,83.4,62.2,5.6,1.7,12.6,14.1,21.3,20.8,9.6,11.3,75.5,86.1,96.8,67.9,19.1
Telangana,Warangal Urban,24293,23696,14277,996,30.8,16.0,34.9,3.4,61.8,58.4,15.8,99.9,89.3,88.3,58.4,10.2,1.9,17.4,14.4,23.8,20.0,13.1,11.4,88.1,82.2,98.1,57.0,20.5
Telangana,Yadadri Bhuvanagiri,22568,21563,10789,969,30.6,16.8,32.2,3.5,56.8,57.3,19.7,93.0,88.8,77.3,60.3,7.7,1.5,19.1,19.5,20.4,23.3,10.1,13.6,93.5,78.9,97.3,64.5,19.3
Uttar Pradesh,Agra,25321,33813,11264,932,37.0,19.8,35.5,1.7,69.7,54.5,22.1,84.6,94.3,57.4,60.3,10.9,3.2,11.5,30.3,19.4,17.1,4.3,6.8,89.7,49.3,94.6,59.7,27.8
Uttar Pradesh,Aligarh,28030,19839,11325,939,41.5,16.8,42.5,2.3,56.2,58.0,19.1,85.0,86.2,80.0,62.2,13.7,2.7,21.8,15.4,18.3,21.0,5.8,6.7,87.7,71.0,100.0,54.3,46.6
Uttar Pradesh,Ambedkar Nagar,24700,25115,9390,932,42.0,19.5,38.3,4.1,65.6,64.7,20.6,92.5,94.6,71.6,68.0,10.8,2.8,26.8,26.1,18.4,22.2,5.0,5.8,86.5,71.1,96.6,41.7,34.9
Uttar Pradesh,Amethi,29271,20412,6938,923,37.0,20.6,37.0,3.9,66.8,57.2,30.0,89.9,94.9,73.9,61.7,14.3,2.6,27.5,18.4,17.6,17.2,6.5,8.0,87.8,75.4,93.2,39.4,46.3
Uttar Pradesh,Amroha,19135,24999,13583,953,44.2,21.6,31.4,2.7,75.2,62.1,26.3,94.0,81.6,66.1,58.2,13.3,2.5,27.6,12.7,14.7,13.5,6.3,7.9,86.3,60.5,97.0,49.2,26.7
Uttar Pradesh,Auraiya,20504,22515,6168,956,41.8,15.8,40.4,2.2,62.2,49.3,22.3,82.6,88.7,45.0,59.0,6.9,3.2,28.1,22.0,19.4,16.6,6.1,8.7,59.2,66.6,94.9,40.0,51.1
Uttar Pradesh,Ayodhya,22234,28100,13022,951,37.8,16.7,35.7,2.9,67.7,73.2,23.4,83.7,84.1,64.1,49.0,13.1,3.2,23.5,20.2,21.8,15.4,3.0,5.8,71.7,76.6,93.9,39.8,48.4
Uttar Pradesh,Azamgarh,20136,19606,13094,934,42.7,17.3,40.6,1.6,57.8,58.0,19.3,83.4,86.5,75.2,55.6,10.9,2.6,22.9,19.7,14.0,19.2,5.1,8.9,72.4,65.5,100.0,32.6,35.9
Uttar Pradesh,Baghpat,24518,21311,8568,953,39.7,12.9,37.8,3.2,71.7,63.3,18.6,89.2,92.7,50.1,51.3,15.2,2.8,19.8,25.8,18.2,21.0,5.0,8.5,90.8,67.8,95.1,35.5,52.9
Uttar Pradesh,Bahraich,21896,26683,9968,942,42.8,14.0,45.2,2.7,68.3,59.5,22.1,86.0,95.1,67.9,62.6,11.9,2.7,22.8,27.3,15.9,18.2,5.5,7.0,89.8,68.2,99.2,33.8,39.5
Uttar Pradesh,Ballia,28339,28399,13276,934,44.9,16.0,38.9,2.0,66.6,54.0,20.0,86.4,100.0,69.0,67.9,13.6,2.7,32.2,24.5,16.4,20.2,5.6,4.5,91.5,85.1,100.0,46.2,35.8
Uttar Pradesh,Balrampur,23935,19397,9029,926,38.2,15.9,38.7,1.6,69.9,62.9,23.8,88.0,98.7,76.7,54.4,11.5,2.7,28.2,19.5,20.7,22.3,4.7,7.2,84.1,82.6,99.8,25.1,35.1
Uttar Pradesh,Banda,28282,29011,13371,945,37.6,13.4,50.4,2.7,66.6,54.5,22.8,85.9,74.8,57.3,62.8,17.9,2.8,30.4,22.5,17.8,21.7,8.5,9.5,75.5,71.2,95.8,39.4,41.5
Uttar Pradesh,Barabanki,18849,24777,10726,956,32.2,19.1,45.4,2.2,69.4,63.5,22.6,87.0,81.5,45.2,51.3,12.0,2.6,25.6,21.2,15.8,20.6,8.0,9.1,88.8,54.3,93.9,61.5,48.1
Uttar Pradesh,Bareilly,26144,21603,12930,935,27.5,18.3,32.1,2.0,64.2,59.3,22.0,80.8,86.5,50.4,59.9,5.9,2.5,29.7,19.3,19.8,21.9,3.0,7.3,61.0,70.6,95.0,17.2,55.3
Uttar Pradesh,Basti,30175,25718,13697,944,32.9,11.1,45.0,2.7,69.3,61.5,23.7,87.5,89.9,69.1,54.3,12.9,2.2,26.4,17.8,14.6,21.7,5.5,8.4,75.3,54.3,92.5,39.8,32.0
Uttar Pradesh,Bijnor,22018,24550,10059,924,26.9,21.2,28.5,2.6,62.1,70.7,26.3,81.8,87.1,70.4,63.2,13.1,2.8,23.1,23.0,21.1,20.1,4.8,8.5,80.9,82.7,100.0,38.4,45.2
Uttar Pradesh,Budaun,25943,25105,10376,934,51.3,17.1,38.9,1.3,68.2,65.7,20.4,69.4,87.7,68.2,62.3,18.0,2.6,22.6,18.9,18.5,20.2,5.2,8.7,87.7,72.5,92.3,37.2,16.1
Uttar Pradesh,Bulandshahr,21164,22066,9977,953,40.9,17.7,36.2,1.7,63.1,60.3,19.8,93.0,83.4,70.2,58.7,14.9,2.9,28.8,15.6,21.0,22.8,5.3,7.9,76.9,48.6,92.8,36.6,34.8
Uttar Pradesh,Chandauli,30564,20444,8692,948,41.7,20.0,47.9,3.2,67.2,56.9,22.9,89.3,84.4,75.8,49.6,12.4,2.5,24.8,22.3,17.7,16.9,7.8,6.0,86.5,77.0,92.2,42.7,29.8
Uttar Pradesh,Chitrakoot,25121,31292,13090,948,32.2,22.8,38.7,2.6,62.7,64.5,19.5,92.6,81.9,61.6,62.5,15.2,2.3,21.8,21.4,18.4,16.9,8.1,4.0,77.8,65.9,86.5,28.0,43.6
Uttar Pradesh,Deoria,23804,30555,9288,931,40.6,18.2,22.7,1.7,66.5,63.1,22.9,80.8,94.6,82.8,63.6,15.5,2.8,30.3,23.5,19.3,19.9,5.8,6.2,83.3,83.8,93.7,50.9,44.6
Uttar Pradesh,Etah,20386,29770,7607,938,41.2,18.0,31.6,2.4,65.0,53.7,21.3,81.4,92.1,81.1,50.6,17.3,3.2,22.1,25.7,16.9,18.8,5.4,6.3,89.8,68.6,90.7,47.5,27.1
Uttar Pradesh,Etawah,18359,28303,11486,955,42.1,17.1,34.9,2.3,67.2,56.2,26.4,76.7,91.1,74.4,53.4,10.4,2.0,22.0,20.9,20.2,19.1,3.3,10.1,79.8,67.2,95.8,48.3,55.6
Uttar Pradesh,Farrukhabad,28444,22507,13139,922,42.9,20.8,29.1,3.5,58.2,54.3,21.2,100.0,85.8,67.7,66.6,12.2,2.7,24.3,27.8,18.2,23.8,7.1,6.5,84.4,61.8,93.0,86.8,47.2
Uttar Pradesh,Fatehpur,25799,28829,7551,962,48.4,23.5,28.6,1.8,61.0,55.3,23.0,83.0,100.0,87.0,58.0,17.9,3.0,24.2,16.0,17.5,17.4,6.3,7.6,84.5,78.3,91.4,46.1,34.0
Uttar Pradesh,Firozabad,25570,29347,11342,965,38.4,16.5,40.5,2.1,63.2,56.5,25.3,83.6,91.2,87.8,57.6,15.8,2.6,30.1,22.9,19.6,15.8,4.8,6.6,100.0,62.2,92.5,31.6,43.0
Uttar Pradesh,Gautam Buddha Nagar,22564,20297,9916,939,35.0,22.1,35.0,3.2,65.3,55.2,21.1,80.2,84.0,70.0,61.1,9.0,2.3,23.7,20.7,18.3,17.6,8.1,9.3,93.5,66.1,92.1,42.8,36.6
Uttar Pradesh,Ghaziabad,28336,28647,8662,934,42.4,20.0,41.5,1.7,68.0,56.4,18.3,84.0,95.5,64.3,67.4,14.4,2.6,30.6,24.6,15.7,23.6,6.4,7.5,77.2,86.2,96.6,48.3,33.4
Uttar Pradesh,Ghazipur,28517,21595,7555,981,41.9,13.3,36.8,2.2,72.1,58.0,25.3,83.4,95.0,88.6,51.6,13.7,2.3,26.3,23.2,20.0,19.1,3.4,9.2,68.0,67.0,98.6,38.4,31.8
Uttar Pradesh,Gonda,22710,30024,10283,940,38.1,14.3,39.2,2.8,64.2,58.5,23.4,95.3,86.0,74.5,61.4,15.2,2.8,22.4,21.4,18.9,23.5,5.3,8.7,81.4,73.3,99.5,49.6,26.8
Uttar Pradesh,Gorakhpur,29130,21457,9474,961,34.9,20.1,41.0,2.5,78.4,64.1,21.3,81.3,81.2,71.4,55.1,17.2,2.4,28.5,18.9,16.3,22.1,5.2,9.2,87.8,72.6,92.9,41.1,39.7
Uttar Pradesh,Hamirpur,27337,21236,7223,951,42.3,15.3,29.4,2.9,58.4,66.4,21.5,76.2,84.6,71.8,54.8,13.1,2.7,25.2,19.7,17.3,22.5,8.5,4.5,92.7,75.0,97.8,36.5,22.1
Uttarakhand,Almora,31669,18651,10045,969,32.4,14.3,30.5,4.0,55.9,56.6,19.5,85.7,82.2,83.1,70.4,7.9,1.7,19.3,16.6,17.9,17.6,8.7,11.2,87.6,97.7,99.5,56.7,18.2
Uttarakhand,Bageshwar,23060,27667,11026,944,32.8,17.2,25.3,4.4,69.1,57.3,23.4,83.5,88.1,78.6,69.0,11.9,1.9,23.6,19.8,25.5,21.5,7.6,8.8,95.7,77.5,99.4,55.4,22.9
Uttarakhand,Chamoli,26178,27229,7961,945,35.8,14.4,21.8,2.7,47.6,51.6,21.2,83.6,86.9,83.9,63.5,7.3,2.1,16.3,15.3,27.0,22.2,11.2,12.1,88.1,78.2,97.9,73.2,15.1
Uttarakhand,Champawat,24770,26406,7990,935,32.9,14.4,23.9,3.2,57.6,49.2,23.3,84.1,71.3,79.8,61.3,12.9,1.8,15.7,17.3,21.0,20.7,9.3,8.4,83.7,98.1,99.2,61.9,18.0
Uttarakhand,Dehradun,19952,28005,9521,936,28.0,13.5,27.7,3.5,61.7,59.4,16.5,78.9,85.8,94.6,60.7,9.1,2.0,17.3,16.4,27.2,24.4,7.3,14.1,91.4,82.0,100.0,60.2,28.0
Uttarakhand,Haridwar,26996,26949,9377,965,37.6,11.2,32.7,2.4,52.8,53.0,22.5,87.2,87.0,81.2,68.0,10.8,2.1,24.5,15.9,21.4,24.8,6.8,9.0,96.0,85.1,95.6,52.1,18.3
Uttarakhand,Nainital,26384,24129,10968,959,29.6,13.7,15.4,3.1,62.3,64.8,18.5,89.8,94.3,80.1,53.6,10.0,2.2,16.2,15.4,19.5,15.3,10.0,10.0,99.0,92.0,97.3,63.3,21.4
Uttarakhand,Pauri Garhwal,26611,17935,11525,936,26.0,13.8,27.9,2.5,51.3,59.2,19.8,86.0,85.8,92.2,71.3,7.0,1.9,21.6,17.5,22.9,19.6,7.5,9.2,92.4,97.9,96.6,55.8,17.3
Uttarakhand,Pithoragarh,18637,23132,9430,921,27.1,10.0,30.2,3.4,58.9,52.5,20.0,84.1,87.4,74.6,57.3,15.0,1.9,19.5,11.6,17.0,23.3,8.8,11.9,93.0,85.0,96.1,76.0,23.6
Uttarakhand,Rudraprayag,25245,14013,6928,938,33.1,16.1,26.1,3.3,65.5,61.7,21.2,77.2,90.1,85.6,51.2,10.0,1.8,18.3,13.7,22.6,27.2,7.8,11.4,87.0,91.3,98.0,66.8,18.0
Uttarakhand,Tehri Garhwal,22311,18564,8129,962,21.8,12.7,26.8,2.8,54.5,58.4,24.0,81.2,84.5,74.1,52.9,9.8,2.0,22.0,13.8,19.2,23.1,9.7,10.2,92.4,94.0,96.5,62.2,27.8
Uttarakhand,Udham Singh Nagar,23223,18421,9449,946,31.4,11.8,28.2,2.9,47.4,58.5,21.4,90.1,84.0,73.8,67.0,12.5,1.8,20.3,15.2,18.4,25.9,9.9,11.1,90.1,90.2,99.8,77.0,23.9
Uttarakhand,Uttarkashi,25201,17667,9488,966,32.8,17.4,26.6,5.2,49.2,59.1,18.6,75.6,86.8,68.3,64.2,9.6,1.9,14.5,18.3,23.3,26.1,7.9,8.0,84.9,77.0,99.0,75.8,14.6
Uttarakhand,Almora (Zone 2),26258,24725,10729,965,24.2,13.5,30.2,1.2,64.7,58.8,23.2,84.5,77.7,84.3,64.6,9.6,2.0,21.3,20.8,23.5,20.9,8.2,10.6,96.1,75.7,98.0,76.9,16.6
Uttarakhand,Bageshwar (Zone 2),29360,27888,10576,944,26.8,14.1,20.1,3.3,59.3,65.9,22.2,90.8,95.0,72.3,64.2,14.4,1.8,22.3,18.4,18.6,23.9,8.7,10.5,87.2,78.2,97.0,63.2,25.1
Uttarakhand,Chamoli (Zone 2),24970,22493,12117,967,28.4,14.5,24.2,4.0,61.6,59.7,24.1,81.6,93.6,74.4,60.3,10.6,1.7,20.5,16.1,23.9,23.4,6.8,8.1,90.6,86.6,98.0,69.4,16.7
Uttarakhand,Champawat (Zone 2),28855,20826,7691,983,39.4,14.9,26.0,2.8,50.8,52.0,18.4,89.4,84.8,81.5,71.4,9.3,1.9,15.5,15.6,21.4,25.8,5.1,7.8,90.5,96.9,98.5,53.2,10.8
Uttarakhand,Dehradun (Zone 2),20803,17791,9520,937,34.0,17.2,22.7,2.3,58.7,58.7,22.1,95.9,77.6,86.9,59.5,11.2,2.1,16.6,14.5,18.7,23.1,7.3,11.2,94.2,97.8,98.7,68.2,26.4
Uttarakhand,Haridwar (Zone 2),22241,21126,8858,978,39.8,17.6,36.7,3.5,60.8,54.7,23.6,79.7,72.7,73.7,57.7,12.5,1.7,14.8,19.2,25.9,18.3,7.9,9.1,94.7,77.4,97.8,58.5,20.8
Uttarakhand,Nainital (Zone 2),23241,24014,9644,983,28.3,11.4,29.6,3.4,50.9,68.2,19.9,84.7,89.0,93.8,56.6,10.1,2.2,19.4,12.9,21.1,23.6,10.5,9.5,95.1,76.0,95.1,60.1,26.6
Uttarakhand,Pauri Garhwal (Zone 2),24422,17711,10888,962,27.6,15.7,23.3,5.1,54.0,52.6,22.6,87.5,90.0,81.8,59.5,12.7,2.1,23.1,14.7,24.2,23.6,10.2,11.7,92.0,75.4,100.0,68.4,14.3
Uttarakhand,Pithoragarh (Zone 2),19045,21184,10027,941,29.1,14.6,31.7,3.6,61.2,56.9,20.9,87.5,86.9,66.5,61.2,10.0,1.7,18.5,15.2,20.4,21.5,8.0,10.0,93.0,84.7,95.9,52.8,33.6
Uttarakhand,Rudraprayag (Zone 2),20213,19922,8983,914,32.1,12.9,28.1,3.5,56.4,58.2,24.2,86.9,87.9,88.5,69.8,12.7,2.0,21.7,17.5,20.3,23.8,10.1,8.8,93.2,92.1,95.9,62.9,19.8
Uttarakhand,Tehri Garhwal (Zone 2),21292,23126,9932,926,32.6,11.8,29.9,2.8,49.9,55.2,24.4,90.9,88.0,76.7,63.1,9.7,2.0,18.0,15.5,18.9,20.5,9.1,10.0,89.5,79.6,100.0,57.3,19.5
Uttarakhand,Udham Singh Nagar (Zone 2),25958,19899,6390,952,30.0,17.0,34.9,3.4,58.2,68.1,24.4,83.3,84.3,87.7,59.9,11.7,1.7,20.6,15.4,21.1,27.4,8.1,9.4,90.6,87.4,95.9,59.5,14.3
Uttarakhand,Uttarkashi (Zone 2),21250,25488,7326,937,24.1,17.4,27.1,3.9,60.7,57.3,20.8,93.3,88.9,91.2,68.1,8.3,1.6,16.8,19.0,21.8,20.6,9.0,9.9,92.5,99.2,99.8,64.2,9.5
Uttarakhand,Almora (Zone 3),23926,18805,10827,927,30.1,14.1,24.0,3.9,52.2,67.8,25.0,92.9,79.7,81.6,71.0,10.7,2.2,17.0,14.9,21.2,27.6,5.6,11.0,84.5,79.3,94.0,59.6,27.1
Uttarakhand,Bageshwar (Zone 3),19826,24525,10267,963,30.4,19.1,30.7,4.0,54.0,60.1,21.7,90.1,83.9,81.0,60.9,5.2,2.1,14.5,16.3,24.0,24.0,8.1,10.4,93.4,91.1,100.0,65.9,18.4
Uttarakhand,Chamoli (Zone 3),20936,20320,9130,935,32.2,13.3,30.0,4.2,62.5,57.6,17.9,83.3,91.6,99.6,63.3,10.4,1.9,16.1,14.3,16.8,27.1,5.2,9.6,85.1,79.8,100.0,65.6,12.2
Uttarakhand,Champawat (Zone 3),33429,19038,7847,968,37.6,9.2,26.8,3.2,62.7,58.8,22.8,89.1,82.4,89.7,69.0,11.3,1.9,20.3,19.7,24.1,22.3,8.5,10.0,88.4,97.4,98.6,64.8,20.3
Uttarakhand,Dehradun (Zone 3),31693,21642,8679,943,29.1,14.6,24.9,3.1,58.7,54.5,21.9,93.7,92.1,87.0,70.4,10.1,1.7,16.7,15.0,21.4,25.2,9.0,11.0,85.2,96.0,97.1,55.2,15.4
Uttarakhand,Haridwar (Zone 3),20304,21779,10852,977,29.4,12.0,27.6,4.4,59.6,51.4,20.0,83.7,88.3,90.6,64.3,9.3,1.9,21.6,17.4,28.9,24.5,5.5,11.2,83.0,89.2,94.6,60.3,15.8
Uttarakhand,Nainital (Zone 3),24164,20916,9422,950,32.2,11.6,26.1,3.8,53.0,50.4,22.5,93.7,87.5,76.3,65.8,9.6,1.8,11.4,13.3,20.5,23.5,8.8,11.0,92.3,76.9,100.0,74.2,10.5
West Bengal,Alipurduar,26197,27920,11931,970,42.6,19.3,34.5,2.8,67.9,72.8,23.9,88.6,85.4,87.6,72.2,7.2,1.8,20.5,18.6,21.0,19.9,7.9,10.7,80.0,87.4,96.5,63.2,48.0
West Bengal,Bankura,27641,23652,8092,950,34.3,16.2,32.3,2.8,69.4,66.4,25.2,92.9,85.5,84.2,71.3,9.0,1.5,17.8,20.9,20.2,21.5,7.1,9.0,84.9,74.3,97.4,57.2,42.3
West Bengal,Birbhum,29190,24819,11729,969,30.6,18.9,42.7,3.6,65.5,65.7,21.5,97.4,96.3,80.4,65.8,5.9,2.0,22.4,19.6,18.5,16.6,8.9,9.1,94.4,79.5,95.3,67.7,46.9
West Bengal,Cooch Behar,20860,24619,10027,950,32.5,15.5,39.7,2.5,70.1,65.7,18.5,98.6,79.7,70.1,73.6,9.6,1.8,22.5,11.4,23.1,21.7,7.4,9.0,91.5,82.7,90.4,79.6,50.6
West Bengal,Dakshin Dinajpur,24770,26067,11209,951,23.3,15.5,24.2,2.8,64.6,66.4,22.2,89.2,96.6,87.2,73.8,8.1,1.8,21.6,20.5,14.5,22.2,8.0,9.1,87.0,59.9,94.7,76.3,41.1
West Bengal,Darjeeling,33874,26797,8808,968,32.0,18.3,41.4,3.7,78.7,62.7,29.0,89.0,95.3,89.1,68.4,8.7,1.7,19.5,24.0,16.8,26.8,9.0,8.9,85.2,78.4,95.6,61.6,51.0
West Bengal,Hooghly,29542,27853,11067,928,32.2,13.9,27.1,4.5,68.5,61.8,26.4,87.1,88.0,78.4,79.3,8.0,1.5,26.2,18.1,15.5,20.0,8.3,9.6,100.0,75.3,96.1,56.4,28.7
